"start_datetime_utc","end_datetime_utc","creation_datetime_utc","number_of_nights","total_night_cost","total_space_capacity","number_of_guests","lead_time_days","stay_length_days","cancellation_reason","settlement_type","reservation_state","origin","commander_origin","travel_agency","is_online_checkin","nationality_code","gender","classification","age_group","has_email","enterprise_time_zone","business_segment","tier","rate_id","cost_per_night","night_cost_per_unit_capacity","space_occupancy_rate","creation_week_day","rate_name"
"2019-09-17 13:00:00+00","2019-09-18 10:00:00+00","2019-08-22 07:09:13.298254+00",1,"161.613401",3,1,26,1,NULL,1,3,1,NULL,"Expedia GB",1,"FR",1,32,35,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","161.613401","53.87113366666667","0.33","Thursday","Early - 21 days"
"2019-09-28 07:19:10.124722+00","2019-09-30 07:28:37.046954+00","2019-08-28 08:33:51.619725+00",2,"437.607155",4,4,31,2,NULL,1,3,1,NULL,"Booking.com",0,"CN",1,0,35,1,2,"OTAs",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","218.8035775","54.700894375","1.00","Wednesday","Early - 21 days"
"2019-09-19 13:00:00+00","2019-09-20 06:44:14.256588+00","2019-09-18 09:58:02.177914+00",1,"155.572871",2,1,1,1,NULL,1,3,2,1,NULL,0,"ES",1,0,35,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","155.572871","77.7864355","0.50","Wednesday","Non Refundable BAR BB "
"2019-09-25 13:00:00+00","2019-09-28 04:52:50.217417+00","2019-08-01 08:26:11.278162+00",3,"366.406847",9,6,55,3,NULL,1,3,2,1,NULL,0,"MY",2,0,25,1,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","122.13561566666668","13.570623962962964","0.67","Thursday","Non Refundable BAR BB "
"2019-09-13 09:04:50.35204+00","2019-09-18 07:26:15.96287+00","2019-09-12 08:49:42.742356+00",5,"606.00154",15,5,1,5,NULL,0,3,2,4,NULL,0,"US",1,0,65,0,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","121.20030799999999","8.080020533333332","0.33","Thursday","Fully Flexible"
"2019-09-13 11:26:15.226771+00","2019-09-16 07:42:55.03361+00","2019-08-23 13:05:13.666591+00",3,"433.943866",6,6,21,3,NULL,1,3,1,NULL,"Expedia GB",0,"IL",1,0,45,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","144.64795533333333","24.107992555555555","1.00","Friday","Early - 21 days"
"2019-09-21 13:00:00+00","2019-09-26 10:00:00+00","2019-09-18 13:35:32.441774+00",5,"846.570509",10,10,3,5,NULL,1,3,1,NULL,"Expedia GB",0,"US",2,0,35,1,2,"OTA Netto",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","169.3141018","16.93141018","1.00","Wednesday","Min 4 nights"
"2019-09-25 13:00:00+00","2019-09-26 06:28:44.977119+00","2019-09-22 08:47:36.232504+00",1,"247.93452",3,2,3,1,NULL,0,3,1,NULL,"Expedia GB",0,"US",2,0,35,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","247.93452","82.64484","0.67","Sunday","Fully Flexible"
"2019-09-19 13:00:00+00","2019-09-22 07:12:04.166198+00","2019-08-01 07:48:32.916946+00",3,"314.263435",6,6,49,3,NULL,1,3,2,1,NULL,0,"DK",2,0,35,1,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","104.75447833333334","17.459079722222224","1.00","Thursday","Non Refundable BAR BB "
"2019-08-29 13:00:00+00","2019-09-01 10:00:00+00","2019-08-20 11:49:58.721903+00",3,"496.726406",0,3,9,3,10,0,4,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","165.57546866666667","55.191822888888886","1","Tuesday","Fully Flexible"
"2019-09-26 13:00:00+00","2019-09-30 09:55:07.475416+00","2019-08-25 11:09:30.301496+00",4,"954.949305",8,8,32,4,NULL,0,3,1,NULL,"Booking.com",0,"SE",2,0,55,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","238.73732625","29.84216578125","1.00","Sunday","Fully Flexible"
"2019-09-17 13:00:00+00","2019-09-19 09:47:03.051259+00","2019-08-15 18:55:57.803954+00",2,"520.966467",4,4,33,2,NULL,1,3,0,NULL,NULL,1,"MX",2,0,25,1,2,"Leisure",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","260.4832335","65.120808375","1.00","Thursday","Early - 21 days"
"2019-09-13 10:06:17.061944+00","2019-09-15 10:00:00+00","2019-08-08 01:33:06.129058+00",2,"518.39437",4,4,36,2,NULL,0,3,0,NULL,NULL,0,"US",1,0,55,1,2,"Leisure",1,"E520020B-DBC3-4959-8313-2E3C9949C47C","259.197185","64.79929625","1.00","Thursday","Direct Booking"
"2019-09-23 13:00:00+00","2019-09-25 10:00:00+00","2019-08-08 14:25:11.493478+00",2,"247.155096",0,4,46,2,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","123.577548","30.894387","1","Thursday","Early - 21 days"
"2019-09-09 11:58:14.510179+00","2019-09-10 06:35:44.349318+00","2019-09-05 10:14:41.269843+00",1,"121.200308",2,1,4,1,NULL,0,3,2,4,NULL,0,"GB",2,0,35,0,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","121.200308","60.600154","0.50","Thursday","Fully Flexible"
"2019-09-11 13:00:00+00","2019-09-15 10:00:00+00","2019-08-07 11:31:43.047281+00",4,"1081.371749",0,8,35,4,10,1,4,1,NULL,"Expedia GB",0,NULL,1,0,0,0,2,"OTA Netto",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","270.34293725","33.79286715625","1","Wednesday","Non Refundable BAR BB "
"2019-09-12 09:33:39.286242+00","2019-09-15 07:58:30.643096+00","2019-08-16 22:47:05.593344+00",3,"468.472314",6,6,26,3,NULL,1,3,1,NULL,"Expedia GB",0,"US",1,0,35,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","156.15743799999998","26.026239666666665","1.00","Friday","Early - 21 days"
"2019-09-02 13:00:00+00","2019-09-04 10:00:00+00","2019-09-02 19:03:20.778025+00",2,"892.946189",0,2,0,2,5,0,4,1,NULL,"Booking.com",0,NULL,0,0,0,0,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","446.4730945","223.23654725","1","Monday","Fully Flexible"
"2019-09-23 13:00:00+00","2019-09-26 10:00:00+00","2019-08-01 07:33:06.629095+00",3,"344.076372",0,6,53,3,0,1,4,2,1,NULL,0,"SA",2,0,0,0,2,"FIT",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","114.69212399999999","19.115354","1","Thursday","Early - 21 days"
"2019-09-07 12:46:06.904148+00","2019-09-10 07:34:17.255159+00","2019-08-31 01:09:29.64774+00",3,"1639.204932",6,6,7,3,NULL,0,3,1,NULL,"Expedia GB",0,"CN",2,0,35,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","546.401644","91.06694066666667","1.00","Saturday","Fully Flexible"
"2019-09-17 13:00:00+00","2019-09-18 07:07:04.685928+00","2019-08-08 16:38:25.437775+00",1,"150.467649",2,1,40,1,NULL,0,3,2,4,NULL,0,"FR",2,0,45,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","150.467649","75.2338245","0.50","Thursday","Fully Flexible"
"2019-09-21 13:00:00+00","2019-09-23 10:00:00+00","2019-09-02 19:49:04.71524+00",2,"340",0,2,19,2,0,0,4,2,4,NULL,0,NULL,1,0,0,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","170","85","1","Monday","Fully Flexible"
"2019-09-11 13:00:00+00","2019-09-13 07:04:53.34286+00","2019-09-06 09:52:26.785854+00",2,"200.389704",4,4,5,2,NULL,1,3,2,1,NULL,0,"SE",2,32,55,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","100.194852","25.048713","1.00","Friday","Non Refundable BAR BB "
"2019-09-21 11:36:23.607211+00","2019-09-24 05:41:32.662339+00","2019-08-26 02:53:15.978607+00",3,"541.855009",6,3,26,3,NULL,0,3,1,NULL,"Expedia GB",0,"AU",2,0,55,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","180.61833633333333","30.103056055555555","0.50","Monday","Fully Flexible"
"2019-09-08 13:00:00+00","2019-09-09 08:17:03.035161+00","2019-09-09 07:11:48.444834+00",1,"121.200308",3,1,-1,1,NULL,1,3,2,4,NULL,0,"US",1,0,35,0,2,"Direct Business",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","121.200308","40.40010266666667","0.33","Monday","Non Refundable BAR BB "
"2019-09-27 13:00:00+00","2019-09-30 10:00:00+00","2019-08-10 16:20:14.338419+00",3,"783.593114",0,6,48,3,10,1,4,1,NULL,"Booking.com",0,"NO",1,0,0,1,2,"OTAs",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","261.19770466666665","43.53295077777778","1","Saturday","Early - 21 days"
"2019-09-04 13:00:00+00","2019-09-07 10:00:00+00","2019-08-01 08:42:00.465588+00",3,"291.93296",0,6,34,3,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","97.31098666666666","16.218497777777777","1","Thursday","Non Refundable BAR BB "
"2019-09-17 13:00:00+00","2019-09-20 09:51:44.771472+00","2019-08-03 21:21:15.352009+00",3,"702.338245",6,6,45,3,NULL,1,3,1,NULL,"Booking.com",1,"GB",2,0,35,1,2,"OTAs",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","234.11274833333334","39.01879138888889","1.00","Saturday","Early - 21 days"
"2019-09-03 13:00:00+00","2019-09-04 10:00:00+00","2019-08-28 14:55:40.043391+00",1,"424.356961",0,2,6,1,10,0,4,1,NULL,"Booking.com",0,"SA",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","424.356961","212.1784805","1","Wednesday","Fully Flexible"
"2019-09-17 13:00:00+00","2019-09-18 10:00:00+00","2019-08-08 16:38:25.437775+00",1,"150.467649",0,1,40,1,0,0,4,2,4,NULL,0,"FR",1,32,45,1,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","150.467649","150.467649","1","Thursday","Fully Flexible"
"2019-09-22 13:00:00+00","2019-09-23 04:14:03.86463+00","2019-09-22 18:41:34.448209+00",1,"284.099756",2,2,0,1,NULL,1,3,2,1,NULL,0,"US",2,0,65,0,2,"Direct Business",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","284.099756","142.049878","1.00","Sunday","Non Refundable BAR BB "
"2019-09-18 06:24:58.60837+00","2019-09-20 06:43:21.211693+00","2019-08-29 14:57:13.825068+00",2,"247.155096",4,4,20,2,NULL,1,3,2,1,NULL,0,"US",1,0,45,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","123.577548","30.894387","1.00","Thursday","Non Refundable BAR BB "
"2019-08-29 08:30:16.597+00","2019-09-01 08:02:59.369661+00","2019-08-22 09:17:14.291008+00",3,"667.342144",6,3,7,3,NULL,1,3,0,NULL,NULL,0,"RU",1,0,55,1,2,"Leisure",1,"7D843D4A-C386-4293-A80A-9A56504EF4C3","222.4473813333333","37.07456355555556","0.50","Thursday","Min 3 nights"
"2019-08-31 13:00:00+00","2019-09-02 10:00:00+00","2019-08-30 12:00:54.442131+00",2,"162.743565",0,4,1,2,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","81.3717825","20.342945625","1","Friday","Non Refundable BAR BB "
"2019-09-08 13:00:00+00","2019-09-10 10:00:00+00","2019-08-18 21:49:18.230644+00",2,"583.320323",0,4,21,2,5,0,4,1,NULL,"Booking.com",0,"DO",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","291.6601615","72.915040375","1","Sunday","Fully Flexible"
"2019-09-24 13:00:00+00","2019-09-25 05:51:51.893832+00","2019-09-23 09:54:58.397298+00",1,"161.613401",3,1,1,1,NULL,1,3,2,4,NULL,0,"DE",2,0,55,1,2,"Direct Business",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","161.613401","53.87113366666667","0.33","Monday","Non Refundable BAR BB "
"2019-09-13 13:00:00+00","2019-09-14 05:58:39.268195+00","2019-08-01 08:08:14.25077+00",2,"477.006998",4,2,43,1,NULL,1,3,2,1,NULL,0,"RU",1,32,55,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","238.503499","59.62587475","0.50","Thursday","Non Refundable BAR BB "
"2019-09-02 12:35:30.375443+00","2019-09-04 08:17:50.434898+00","2019-08-01 15:28:20.464211+00",2,"473.148853",4,2,32,2,NULL,0,3,1,NULL,"UVET GLOBAL BUSINESS TRAVEL",0,"IT",2,0,55,0,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","236.5744265","59.143606625","0.50","Thursday","Fully Flexible"
"2019-09-25 13:00:00+00","2019-09-27 10:00:00+00","2019-09-13 12:55:19.223995+00",2,"595.674181",6,4,12,2,NULL,0,3,1,NULL,"Expedia GB",0,"US",1,0,35,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","297.8370905","49.63951508333333","0.67","Friday","Fully Flexible"
"2019-09-23 13:00:00+00","2019-09-26 09:05:21.196973+00","2019-09-02 21:39:28.443589+00",3,"557.677299",6,6,21,3,NULL,1,3,1,NULL,"Expedia GB",0,"US",2,0,55,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","185.89243299999998","30.982072166666665","1.00","Monday","Early - 21 days"
"2019-09-21 13:00:00+00","2019-09-23 10:00:00+00","2019-09-06 08:11:00.853744+00",2,"323.226802",0,2,15,2,0,1,4,2,4,NULL,0,NULL,1,0,0,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","161.613401","80.8067005","1","Friday","Non Refundable BAR BB "
"2019-09-08 12:30:01.521314+00","2019-09-09 09:36:39.90532+00","2019-08-30 10:45:22.889754+00",1,"232.346056",3,2,9,1,NULL,0,3,2,4,NULL,0,"LU",2,32,55,1,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","232.346056","77.44868533333333","0.67","Friday","Fully Flexible"
"2019-09-18 13:00:00+00","2019-09-19 08:00:54.152525+00","2019-09-09 07:23:24.154612+00",1,"322.135609",3,1,9,1,NULL,0,3,1,NULL,"Booking.com",0,"RU",1,0,55,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","322.135609","107.37853633333333","0.33","Monday","Fully Flexible"
"2019-09-25 13:00:00+00","2019-09-29 04:43:22.075004+00","2019-08-27 04:53:11.23852+00",4,"578.682755",8,8,29,4,NULL,1,3,1,NULL,"Expedia GB",0,"US",1,0,35,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","144.67068875","18.08383609375","1.00","Tuesday","Early - 21 days"
"2019-09-07 13:00:00+00","2019-09-08 08:23:01.771556+00","2019-09-05 20:13:23.062913+00",1,"229.812931",2,2,2,1,NULL,1,3,1,NULL,"Booking.com",0,"US",1,0,35,1,2,"OTAs",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","229.812931","114.9064655","1.00","Thursday","Non Refundable BAR BB "
"2019-09-23 13:00:00+00","2019-09-25 10:00:00+00","2019-09-19 08:43:37.308572+00",2,"452.065456",4,2,4,2,NULL,0,3,1,NULL,"Booking.com",0,"FR",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","226.032728","56.508182","0.50","Thursday","Fully Flexible"
"2019-09-16 13:00:00+00","2019-09-17 07:29:45.831359+00","2019-09-16 13:25:45.764986+00",1,"160.60015",2,1,0,1,NULL,1,3,2,3,NULL,0,"NL",1,0,35,0,2,"Direct Business",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","160.60015","80.300075","0.50","Monday","Non Refundable BAR BB "
"2019-09-25 13:00:00+00","2019-09-30 06:51:15.436222+00","2019-08-19 13:51:36.067867+00",5,"915.627404",10,5,37,5,NULL,1,3,1,NULL,"Expedia GB",1,"GB",1,0,45,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","183.1254808","18.31254808","0.50","Monday","Early - 21 days"
"2019-09-24 13:00:00+00","2019-09-27 08:55:35.614543+00","2019-08-09 03:39:34.667009+00",3,"618.433338",9,6,46,3,NULL,1,3,1,NULL,"Expedia GB",0,"US",1,0,25,1,2,"OTA Netto",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","206.14444600000002","22.904938444444447","0.67","Friday","Min 4 nights"
"2019-09-26 12:32:08.105364+00","2019-09-29 09:29:40.522173+00","2019-09-04 10:23:37.668352+00",3,"409.586892",6,6,22,3,NULL,1,3,1,NULL,"Expedia GB",0,"GB",1,0,55,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","136.528964","22.75482733333333","1.00","Wednesday","Early - 21 days"
"2019-09-09 12:45:49.547721+00","2019-09-13 09:59:23.233552+00","2019-08-21 09:21:22.226698+00",9,"1083.437217",27,9,19,4,NULL,0,3,2,4,NULL,0,"US",1,0,65,0,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","120.381913","4.45858937037037","0.33","Wednesday","Fully Flexible"
"2019-08-30 13:00:00+00","2019-09-01 10:00:00+00","2019-08-26 19:51:14.001171+00",2,"405.339035",0,4,4,2,10,0,4,1,NULL,"Booking.com",0,"RU",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","202.6695175","50.667379375","1","Monday","Fully Flexible"
"2019-09-21 09:52:03.741183+00","2019-09-22 09:36:44.394853+00","2019-09-20 20:41:30.352231+00",1,"262.314878",3,2,1,1,NULL,0,3,1,NULL,"Booking.com",0,"DE",1,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","262.314878","87.43829266666667","0.67","Friday","Fully Flexible"
"2019-09-12 13:00:00+00","2019-09-13 08:08:43.645351+00","2019-09-12 13:33:01.205198+00",1,"242.439586",2,1,0,1,NULL,1,3,2,4,NULL,0,"CZ",2,0,25,1,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","242.439586","121.219793","0.50","Thursday","Non Refundable BAR BB "
"2019-09-22 13:00:00+00","2019-09-27 10:00:00+00","2019-08-27 11:41:40.059037+00",5,"1003.11766",0,5,26,5,0,0,4,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","200.623532","40.1247064","1","Tuesday","Fully Flexible"
"2019-08-30 13:00:00+00","2019-09-02 07:36:41.892289+00","2019-08-02 03:19:32.332343+00",3,"509.275119",6,6,28,3,NULL,1,3,1,NULL,"Agoda",0,"CN",2,0,25,0,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","169.758373","28.29306216666667","1.00","Friday","Early - 21 days"
"2019-09-12 13:00:00+00","2019-09-13 10:00:00+00","2019-09-06 14:31:31.199343+00",1,"294.037402",3,1,6,1,NULL,0,3,1,NULL,"BLUE CUBE TRAVEL LIMITED",0,"US",1,0,55,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","294.037402","98.01246733333333","0.33","Friday","Fully Flexible"
"2019-09-24 13:00:00+00","2019-09-26 10:00:00+00","2019-08-22 20:51:10.402437+00",2,"416.484787",0,4,33,2,10,0,4,1,NULL,"Expedia GB",0,"US",2,0,35,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","208.2423935","52.060598375","1","Thursday","Fully Flexible"
"2019-09-22 13:00:00+00","2019-09-23 07:57:26.950919+00","2019-09-22 08:03:56.62186+00",1,"251.948549",2,1,0,1,NULL,1,3,1,NULL,"Expedia GB",0,"TW",1,0,35,1,2,"OTA Netto",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","251.948549","125.9742745","0.50","Sunday","Non Refundable BAR BB "
"2019-09-22 11:47:39.646635+00","2019-09-25 07:50:30.098263+00","2019-08-16 12:13:29.657266+00",3,"649.220554",6,6,37,3,NULL,0,3,1,NULL,"Booking.com",0,"AU",2,0,45,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","216.40685133333332","36.06780855555556","1.00","Friday","Fully Flexible"
"2019-09-03 13:00:00+00","2019-09-04 09:29:00.889887+00","2019-08-31 20:35:09.956048+00",1,"86.905687",2,2,3,1,NULL,1,3,2,1,NULL,0,"US",1,0,25,0,2,"OTAs",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","86.905687","43.4528435","1.00","Saturday","Non Refundable BAR BB "
"2019-09-01 13:00:00+00","2019-09-02 08:32:20.736102+00","2019-08-29 17:31:52.084922+00",1,"168.823065",2,1,3,1,NULL,0,3,1,NULL,"Booking.com",0,"AU",1,0,65,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","168.823065","84.4115325","0.50","Thursday","Fully Flexible"
"2019-09-02 13:00:00+00","2019-09-04 10:00:00+00","2019-09-02 19:03:20.778025+00",2,"552.611049",0,4,0,2,5,0,4,1,NULL,"Booking.com",0,NULL,0,0,0,0,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","276.3055245","69.076381125","1","Monday","Fully Flexible"
"2019-09-13 13:00:00+00","2019-09-17 10:00:00+00","2019-08-16 10:26:52.949068+00",4,"842.55648",0,8,28,4,2,1,4,2,4,"KOMPAS Praha, cestovní kancelář, spol. s r.o.",0,NULL,0,0,0,0,2,"Leisure",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","210.63912","26.32989","1","Friday","Min 4 nights"
"2019-09-13 12:27:54.942792+00","2019-09-16 08:22:26.534311+00","2019-09-01 23:59:17.11213+00",3,"1076.539324",6,3,11,3,NULL,0,3,1,NULL,"Booking.com",1,"GB",1,0,25,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","358.84644133333336","59.80774022222223","0.50","Sunday","Fully Flexible"
"2019-09-14 10:49:00.220795+00","2019-09-16 07:42:08.141026+00","2019-08-16 16:11:53.01538+00",2,"564.731079",6,2,29,2,NULL,0,3,1,NULL,"Expedia GB",0,"JP",2,0,35,0,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","282.3655395","47.06092325","0.33","Friday","Fully Flexible"
"2019-09-18 13:00:00+00","2019-09-19 09:40:23.81022+00","2019-09-18 19:10:46.278977+00",1,"252.533117",2,2,0,1,NULL,1,3,2,0,NULL,0,"DE",2,0,55,0,2,"Leisure",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","252.533117","126.2665585","1.00","Wednesday","Non Refundable BAR BB "
"2019-09-05 10:06:10.398095+00","2019-09-07 02:53:43.905762+00","2019-08-29 10:24:24.805196+00",2,"320.966474",6,2,7,2,NULL,0,3,2,4,NULL,0,"IT",1,0,35,0,2,"Direct Business",1,"C0595866-7641-424E-9C53-B2FF82C366F9","160.483237","26.74720616666667","0.33","Thursday","Fully Flexible"
"2019-09-13 13:00:00+00","2019-09-15 09:52:53.647716+00","2019-09-10 18:14:03.930303+00",2,"636.476985",4,4,3,2,NULL,0,3,1,NULL,"Booking.com",0,"TR",2,0,35,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","318.2384925","79.559623125","1.00","Tuesday","Fully Flexible"
"2019-09-07 13:00:00+00","2019-09-19 10:00:00+00","2019-08-27 09:18:14.088728+00",12,"1444.582956",0,12,11,12,0,0,4,2,4,NULL,0,NULL,1,0,0,0,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","120.381913","10.031826083333334","1","Tuesday","Fully Flexible"
"2019-09-27 13:00:00+00","2019-09-28 10:00:00+00","2019-09-17 11:29:24.679244+00",1,"284.372555",0,1,10,1,10,0,4,1,NULL,"Booking.com",0,"CH",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","284.372555","284.372555","1","Tuesday","Fully Flexible"
"2019-09-21 13:00:00+00","2019-09-24 10:00:00+00","2019-08-21 14:27:37.711089+00",3,"644.6999",0,6,31,3,10,0,4,1,NULL,"Booking.com",0,"MC",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","214.89996666666664","35.81666111111111","1","Wednesday","Fully Flexible"
"2019-09-24 09:33:03.970283+00","2019-09-26 08:45:03.264175+00","2019-09-17 21:45:58.575215+00",2,"530.631314",4,2,7,2,NULL,0,3,0,NULL,NULL,0,"US",1,0,55,1,2,"Leisure",1,"E520020B-DBC3-4959-8313-2E3C9949C47C","265.315657","66.32891425","0.50","Tuesday","Direct Booking"
"2019-08-29 10:55:45.579106+00","2019-09-01 05:52:17.783744+00","2019-08-22 09:17:14.291008+00",3,"667.342144",6,3,7,3,NULL,1,3,0,NULL,NULL,0,"RU",1,0,55,1,2,"Leisure",1,"7D843D4A-C386-4293-A80A-9A56504EF4C3","222.4473813333333","37.07456355555556","0.50","Thursday","Min 3 nights"
"2019-09-15 12:59:45.465215+00","2019-09-16 09:31:28.255828+00","2019-09-07 13:20:15.312231+00",1,"210.756033",2,1,8,1,NULL,1,3,1,NULL,"Agoda",0,"US",1,0,35,1,2,"OTA Netto",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","210.756033","105.3780165","0.50","Saturday","Non Refundable BAR BB "
"2019-09-21 09:17:57.316519+00","2019-09-22 10:00:00+00","2019-09-13 14:17:22.956915+00",1,"227.630546",2,2,8,1,NULL,1,3,1,NULL,"Destination of the world",0,"RU",2,0,25,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","227.630546","113.815273","1.00","Friday","Non Refundable BAR BB "
"2019-09-07 13:00:00+00","2019-09-09 09:48:01.536448+00","2019-08-30 10:40:35.828988+00",2,"464.692112",6,4,8,2,NULL,0,3,2,4,NULL,0,"GB",1,0,35,1,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","232.346056","38.724342666666665","0.67","Friday","Fully Flexible"
"2019-09-25 13:00:00+00","2019-09-30 06:51:15.436222+00","2019-08-19 13:51:43.114786+00",5,"915.627404",10,5,37,5,NULL,1,3,1,NULL,"Expedia GB",0,"GB",1,0,65,0,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","183.1254808","18.31254808","0.50","Monday","Early - 21 days"
"2019-09-05 05:06:55.721475+00","2019-09-06 06:53:54.101454+00","2019-08-01 08:15:03.980906+00",2,"489.711597",4,2,35,1,NULL,1,3,2,1,NULL,0,"RU",1,32,55,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","244.8557985","61.213949625","0.50","Thursday","Non Refundable BAR BB "
"2019-09-02 13:00:00+00","2019-09-04 05:03:26.36308+00","2019-08-19 14:39:28.777492+00",2,"240.763826",4,2,14,2,NULL,0,3,2,4,NULL,0,"DE",1,32,45,1,2,"Film",1,"C0595866-7641-424E-9C53-B2FF82C366F9","120.381913","30.09547825","0.50","Monday","Fully Flexible"
